identifier,name_infered_activity,family,genus,species,evolutionary_order,cystein_group,major_group,zhang_subfamily,zhang_toxinType,zhang_conformation,ritu_class,activity,receptor,groups,representative,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance,x_tsne,y_tsne,z_tsne
SP|Q91136|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.1236737,-0.6311438,6.167211,0.416735,-0.616438,-0.45636907,,4.638103,-8.336954,-11.0334
None|Nana_c3_dn_26|Naja naja,NA,Elapidae,Naja,Naja naja,4.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,1.3562067,-0.9736777,6.0511813,0.35512024,-0.5862855,-0.48202896,,2.9216192,-8.108558,-14.267856
SP|Q98957|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,0.9713208,-0.7368372,6.4296594,0.4809592,-0.6495066,-0.42967477,,3.7281983,-7.7784767,-12.640421
SP|Q98956|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,0.918679,-0.3791251,6.3585477,0.49350718,-0.58799976,-0.4284714,,5.45218,-7.918017,-11.529336
None|Nana_c3_dn_27|Naja naja,NA,Elapidae,Naja,Naja naja,4.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,1.4265815,-0.9888874,6.700151,0.4756461,-0.66334456,-0.44017833,,5.248555,-9.820295,-14.617957
SP|Q9DGH9|Naja kaouthia,Cytotoxin,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.5503525,-0.8126561,6.728621,0.46160415,-0.61259186,-0.53646743,,3.649509,-10.538584,-13.302234
SP|O93471|Naja sputatrix,Cytotoxin,Elapidae,Naja,Naja sputatrix,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.939715,-0.63100404,6.8737803,0.47584265,-0.5912012,-0.59126884,,3.4996939,-9.924594,-11.313648
SP|O93473|Naja sputatrix,Cytotoxin,Elapidae,Naja,Naja sputatrix,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.8414409,-0.4994006,7.176392,0.5080068,-0.5881072,-0.6055826,,4.446607,-11.5394,-11.451922
TR|E2ITZ7|Naja atra,NA,Elapidae,Naja,Naja atra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4861159,-0.6505892,6.985888,0.639614,-0.56956816,-0.4480966,,4.5559316,-12.083911,-13.741878
SP|Q98960|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.4785768,-0.9076579,6.8849072,0.4791234,-0.61231136,-0.53125966,,4.4929185,-10.300767,-13.1363535
SP|Q98959|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.5304468,-0.6358116,6.9676423,0.48505864,-0.6050271,-0.59082574,,3.9637089,-9.996369,-12.29377
SP|P60301|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6465918,-0.47123328,7.0781617,0.49275568,-0.5914133,-0.58642423,,3.9924617,-10.547858,-11.216693
SP|P60303|Naja kaouthia,Cytotoxin,Elapidae,Naja,Naja kaouthia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7126008,-0.36332515,7.026324,0.49275568,-0.5914133,-0.58642423,,4.4264255,-10.414877,-11.849586
SP|P60302|Naja sputatrix,Cytotoxin,Elapidae,Naja,Naja sputatrix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6858076,-0.317369,7.006211,0.49275568,-0.5914133,-0.58642423,,4.773731,-10.995643,-12.326484
SP|Q98961|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.3135747,-1.1408497,6.610439,0.4735844,-0.6588696,-0.5549593,,3.3856132,-9.664557,-13.709072
SP|P01442|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.5077107,-1.1758672,6.537148,0.51225436,-0.6112326,-0.54928505,,3.016339,-9.198039,-12.385322
SP|O73857|Naja sputatrix,Cytotoxin,Elapidae,Naja,Naja sputatrix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3071835,-1.1177619,6.6821356,0.51225436,-0.6112326,-0.54928505,,3.0816364,-9.343316,-12.927033
SP|O73856|Naja sputatrix,Cytotoxin,Elapidae,Naja,Naja sputatrix,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.7687176,-0.30218273,7.2749376,0.50848264,-0.5907391,-0.595691,,3.4065783,-11.572931,-11.446799
None|Nana_c3_dn_15|Naja naja,NA,Elapidae,Naja,Naja naja,4.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,1.7201072,-0.31986243,7.1168303,0.4957002,-0.5959323,-0.5767609,,2.94313,-10.685111,-11.5665245
SP|Q9PST4|Naja sputatrix,Cytotoxin,Elapidae,Naja,Naja sputatrix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6169734,-0.428149,7.2621846,0.4957002,-0.5959323,-0.5767609,,3.050494,-10.82803,-12.368414
SP|A0A7T7DMY7|Naja sumatrana,Cytotoxin,Elapidae,Naja,Naja sumatrana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9495976,-0.4440082,7.2083726,0.4957002,-0.5959323,-0.5767609,,3.7315247,-11.329364,-12.449543
SP|Q98958|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,0.8538205,-0.23797187,6.371035,0.49534982,-0.59856606,-0.4222099,,4.8792534,-7.736919,-12.278434
SP|P49123|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.7194145,-0.4302176,6.5082073,0.27390358,-0.5362245,-0.39146104,,6.0988894,-9.789712,-10.115383
SP|P80245|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.6548148,-0.07169033,6.7545953,0.40709972,-0.5766557,-0.491076,,5.2117934,-10.128836,-10.83056
SP|Q98965|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.6687627,-0.16921408,6.604984,0.35943922,-0.65181226,-0.4948952,,6.042781,-10.864849,-10.833874
TR|R4G2M2|Vermicella annulata,NA,Elapidae,Vermicella,Vermicella annulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8615844,-1.4592566,2.7590415,-0.42800367,-0.27702543,0.11034068,,1.5897222,10.359081,-7.9360695
TR|R4FKG7|Vermicella annulata,NA,Elapidae,Vermicella,Vermicella annulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7993984,-1.4784862,2.6151106,-0.3799286,-0.2685991,0.17860337,,1.5885825,10.359363,-7.9340663
SP|F5CPE6|Micrurus altirostris,3FTx,Elapidae,Micrurus,Micrurus altirostris,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,2.6525848,-2.2035382,2.5235646,0.1865137,-0.27418312,-0.040783074,,-0.24895781,3.5980449,-12.180425
SP|C5ILC5|Ophiophagus hannah,Alpha-elapitoxin,Elapidae,Ophiophagus,Ophiophagus hannah,5.0,Long-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,0.820774,3.3730893,2.1363955,0.029058939,-0.23419645,0.25064,,13.594991,0.42983598,0.08224552
None|Nana_c3_dn_14|Naja naja,NA,Elapidae,Naja,Naja naja,4.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,0.86769277,-0.46892962,6.122894,0.4622654,-0.56331116,-0.40905344,,3.5161266,-8.290046,-11.343653
TR|A0A898IN96|Calliophis bivirgatus,NA,Elapidae,Calliophis,Calliophis bivirgatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.4814023,-2.8154707,2.53586,0.36890388,-0.58798575,-0.0031126519,,-8.268428,-0.27492753,-12.996822
TR|A0A898ILQ5|Calliophis bivirgatus,NA,Elapidae,Calliophis,Calliophis bivirgatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.4158725,-2.6815467,2.7863798,0.44258705,-0.6124452,-0.14941892,,-8.258517,-0.27502158,-12.968308
TR|A0A898IN79|Calliophis bivirgatus,NA,Elapidae,Calliophis,Calliophis bivirgatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.7149967,-2.97778,2.5623713,0.5609291,-0.4281384,0.06740102,,-7.043437,0.72867864,-14.894257
TR|A0A898IN56|Calliophis bivirgatus,NA,Elapidae,Calliophis,Calliophis bivirgatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.2901213,-3.4806635,2.6395397,0.5701148,-0.36919218,-0.07168948,,-12.102784,0.0440018,-15.1549
TR|R4G2M0|Vermicella annulata,NA,Elapidae,Vermicella,Vermicella annulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9221182,-1.7041613,2.1521149,-0.13712682,-0.50409555,-0.039858405,,0.57957155,6.046255,-13.616099
SP|P19960|Aipysurus laevis,Short neurotoxin,Hydrophiidae,Aipysurus,Aipysurus laevis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.2762237,-5.591564,-0.24652588,-0.0881709,-0.45417807,0.54542094,,-11.204987,8.660126,-1.5886403
SP|P19959|Aipysurus laevis,Short neurotoxin,Hydrophiidae,Aipysurus,Aipysurus laevis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.4424086,-5.3480926,-0.41034353,-0.042496454,-0.41369396,0.55284303,,-11.574602,8.109188,-1.9692258
SP|Q8AY49|Bungarus candidus,Weak toxin,Elapidae,Bungarus,Bungarus candidus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.296437,1.9055382,-1.094874,0.40725997,-0.26744416,-0.22201389,,-6.067883,-9.572244,-1.421227
None|Nana_c3_dn_2|Naja naja,NA,Elapidae,Naja,Naja naja,3.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,5.4209714,1.6267431,-1.0389354,0.4525438,-0.35628077,-0.45246157,,-4.2748027,-9.283639,-0.78630215
SP|Q9YGI1|Naja atra,Probable weak neurotoxin,Elapidae,Naja,Naja atra,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.483972,1.6909158,-1.0313317,0.23363632,-0.39258012,-0.4778352,,-3.9228702,-9.773076,0.016850391
TR|E2ITZ6|Naja atra,NA,Elapidae,Naja,Naja atra,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.0950046,1.5383928,-1.1800334,0.47068366,-0.38158622,-0.48141867,,-4.2216263,-9.083779,-1.2621305
SP|A2CKF7|Bungarus fasciatus,Neurotoxin,Elapidae,Bungarus,Bungarus fasciatus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.832316,1.9088488,-0.9141198,0.4273375,-0.3793364,-0.30946693,,-5.558577,-8.335101,-0.94238764
SP|A2CKF6|Bungarus fasciatus,Neurotoxin,Elapidae,Bungarus,Bungarus fasciatus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.2311745,1.7825075,-1.1646532,0.44736436,-0.27217302,-0.27797648,,-6.419725,-8.693301,-1.2973638
SP|Q9YGI4|Naja atra,Probable weak neurotoxin,Elapidae,Naja,Naja atra,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.141311,1.0104527,-0.942981,0.41428804,-0.40448835,-0.4995315,,-3.9764163,-8.410688,-3.413245
SP|P82935|Naja kaouthia,NA,Elapidae,Naja,Naja kaouthia,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.0599337,1.1616111,-0.8818425,0.39160627,-0.43421224,-0.47537786,,-3.5988877,-8.2807665,-2.6078546
SP|O42256|Naja sputatrix,Weak neurotoxin,Elapidae,Naja,Naja sputatrix,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.059108,0.93107814,-0.9127222,0.4979609,-0.37672532,-0.3820241,,-4.4193254,-8.598833,-4.0777364
SP|O42255|Naja sputatrix,Weak neurotoxin,Elapidae,Naja,Naja sputatrix,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.0377927,0.8520621,-0.8882093,0.47157583,-0.4058173,-0.3891492,,-3.7591841,-8.840712,-4.1114273
SP|Q9W7I3|Naja sputatrix,Weak neurotoxin,Elapidae,Naja,Naja sputatrix,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.110012,0.77962375,-0.8161352,0.42614245,-0.39226207,-0.38615066,,-4.0225224,-7.8611298,-4.1408963
SP|Q802B3|Naja sputatrix,Weak neurotoxin,Elapidae,Naja,Naja sputatrix,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.0408964,0.7440253,-0.76881725,0.46498203,-0.37108862,-0.40226465,,-3.986601,-8.28321,-4.4531455
SP|Q802B2|Naja sputatrix,Weak neurotoxin,Elapidae,Naja,Naja sputatrix,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.0715322,1.238462,-1.240581,0.6620172,-0.4363953,-0.56399256,,-3.9657836,-9.762763,-2.5800662
SP|Q8QGR0|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,NA,NA,NA,NA,Allosteric modulator,Muscarinic ACh receptor (mAChR),6.0,True,4.688029,1.2883432,-0.08752059,0.589289,-0.4757415,-0.1521074,,-6.1593323,-6.018499,-3.6433904
SP|P17696|Dendroaspis angusticeps,Synergistic-like venom protein,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.293115,2.0080862,-0.36295533,0.20129941,-0.34774444,-0.04850246,,-8.11158,-5.6707463,-2.8292527
SP|P18328|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,Muscarinic ACh receptor (mAChR),6.0,False,4.3580365,1.6309621,0.08260536,0.25675172,-0.3559302,0.027825411,,-7.514073,-5.5595474,-3.0784726
TR|R4G2J7|Pseudonaja modesta,NA,Elapidae,Pseudonaja,Pseudonaja modesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7835512,-1.6889962,1.5901737,0.086714394,-0.46227607,-0.012264319,,-3.0808644,4.9895024,-11.937601
TR|R4G7K6|Pseudonaja modesta,NA,Elapidae,Pseudonaja,Pseudonaja modesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0604432,-1.4393476,1.238012,0.055344492,-0.4704361,0.09659748,,-3.0704346,4.999631,-12.252575
TR|A0A898IN70|Calliophis bivirgatus,NA,Elapidae,Calliophis,Calliophis bivirgatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6014333,0.49053562,-0.21298,0.21201505,-0.540358,-0.2860078,,-3.6094148,-6.6816006,-6.165506
TR|A0A024AYC2|Micropechis ikaheca,NA,Elapidae,Micropechis,Micropechis ikaheca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6664248,-4.6936126,-0.5377711,-0.017019782,-0.36594668,0.3549168,,-13.083135,7.0007524,0.82543373
SP|Q70WS8|Bungarus multicinctus,Neurotoxin,Elapidae,Bungarus,Bungarus multicinctus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.272797,2.3232749,-0.21974948,0.21367343,-0.33292603,-0.26305863,,-6.048032,-5.947406,1.5797228
SP|P15818|Bungarus multicinctus,Long neurotoxin,Elapidae,Bungarus,Bungarus multicinctus,3.0,Basal,3FTx,Orphan IV,neurotoxin,non-conventional,NA,NA,NA,NA,NA,5.209155,2.2152948,-0.093260966,0.37170187,-0.09674554,-0.23551242,,-5.4031663,-5.1213174,1.3317391
SP|P81783|Bungarus candidus,NA,Elapidae,Bungarus,Bungarus candidus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.2990036,2.1721604,-0.023798835,0.35014465,-0.10520092,-0.20403455,,-5.3675065,-5.0779743,1.3240901
SP|O12963|Bungarus multicinctus,Long neurotoxin,Elapidae,Bungarus,Bungarus multicinctus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,3.1216524,2.222028,1.4031202,0.30818713,-0.17983823,0.077859625,,4.343414,-1.4599384,-3.35991
SP|Q9YGJ0|Bungarus multicinctus,NA,Elapidae,Bungarus,Bungarus multicinctus,3.0,Basal,3FTx,Orphan V,neurotoxin,non-conventional,NA,NA,NA,NA,NA,2.6905065,2.2307446,1.6927835,0.22209501,-0.20566304,0.11580861,,4.3521285,-1.443879,-3.3563373
TR|R4G2P2|Acanthophis wellsi,NA,Elapidae,Acanthophis,Acanthophis wellsi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9404345,-4.0052834,0.26658475,0.10894447,-0.5166968,-0.012759649,,-10.361766,2.797153,-3.661347
SP|A8HDJ8|Cryptophis nigrescens,Short neurotoxin,Elapidae,Cryptophis,Cryptophis nigrescens,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,3.998568,-5.5599236,-0.33725458,-0.14066121,-0.47906134,0.53476644,,-11.362013,9.572721,-0.64355624
SP|A8HDJ7|Cryptophis nigrescens,Short neurotoxin,Elapidae,Cryptophis,Cryptophis nigrescens,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,3.9273777,-5.3402834,-0.20527366,-0.25707397,-0.45513153,0.5244183,,-10.907075,10.387267,-0.52949035
TR|R4FIP4|Hoplocephalus bungaroides,NA,Elapidae,Hoplocephalus,Hoplocephalus bungaroides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.287359,-5.055312,-0.07492794,-0.11885603,-0.448252,0.33386746,,-10.132232,7.75189,-1.8956527
SP|A8HDJ9|Hoplocephalus stephensii,Short neurotoxin,Elapidae,Hoplocephalus,Hoplocephalus stephensii,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.5498853,-5.4050274,-0.038401023,-0.14774014,-0.4283793,0.5623645,,-11.665605,9.052946,-2.4682455
TR|R4G2H6|Hemiaspis signata,NA,Elapidae,Hemiaspis,Hemiaspis signata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.203361,-5.3069634,-0.37515566,-0.118834175,-0.47517186,0.48443955,,-11.086093,8.732744,-0.68296206
SP|P25497|Pseudechis australis,Short neurotoxin,Elapidae,Pseudechis,Pseudechis australis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.935137,-4.878379,-0.5042797,0.04747489,-0.37629867,0.4400529,,-12.90956,6.451707,0.096787244
None|Hcur_SS00042983_m1|Hydrophis curtus,NA,Hydrophiidae,Hydrophis,Hydrophis curtus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2531657,-5.668095,0.060181983,-0.097481124,-0.42912486,0.6186964,,-12.844975,8.997011,-1.1445202
SP|Q8UW26|Hydrophis hardwickii,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis hardwickii,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.3638816,-5.6409597,0.023530098,-0.097481124,-0.42912486,0.6186964,,-12.844975,8.997011,-1.1445202
SP|P68416|Hydrophis hardwickii,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis hardwickii,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.514433,-5.7286615,0.032237437,-0.02083857,-0.41783652,0.6208381,,-12.835217,8.496119,-1.8393853
SP|Q8UW27|Hydrophis hardwickii,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis hardwickii,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.3289385,-5.5385203,-0.013894915,-0.0801097,-0.4326581,0.59095365,,-12.494065,8.501286,-0.9912904
SP|A8HDJ6|Tropidechis carinatus,Short neurotoxin,Elapidae,Tropidechis,Tropidechis carinatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,3.9826984,-5.592552,-0.48053408,-0.17710441,-0.4401272,0.60941744,,-11.139982,9.923993,-1.7779028
SP|A8HDJ5|Tropidechis carinatus,Short neurotoxin,Elapidae,Tropidechis,Tropidechis carinatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,3.8680525,-5.82174,-0.37366867,-0.1748584,-0.45040587,0.6337708,,-11.220775,10.195181,-2.3424854
SP|A8S6A4|Austrelaps superbus,Short neurotoxin,Elapidae,Austrelaps,Austrelaps superbus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.2801514,-5.3648224,0.090954,-0.12104675,-0.4483297,0.5781706,,-12.003186,9.785914,-1.6895354
TR|A0A6J1VI58|Notechis scutatus,NA,Elapidae,Notechis,Notechis scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.583518,-5.789494,-0.07868245,-0.014817614,-0.46610755,0.6343509,,-12.48916,9.059947,-2.6230605
SP|A8HDJ4|Pseudechis porphyriacus,Short neurotoxin,Elapidae,Pseudechis,Pseudechis porphyriacus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.094639,-4.8259506,-0.5828924,0.110899106,-0.3445013,0.49692053,,-12.999892,6.367534,0.00085083384
SP|A7X4S0|Oxyuranus microlepidotus,Short neurotoxin,Elapidae,Oxyuranus,Oxyuranus microlepidotus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.140982,-4.5355854,-0.15012433,-0.05625542,-0.39248547,0.44649163,,-11.839754,4.971999,-2.1436067
NCBI|PSETE_XM_026716000.1_90_335|Pseudonaja textilis,NA,Elapidae,Pseudonaja,Pseudonaja textilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3555546,-4.71211,0.017984753,0.029392278,-0.39474934,0.4402578,,-12.136507,4.882816,-1.5478071
NCBI|Pste1|Pseudonaja textilis,NA,Elapidae,Pseudonaja,Pseudonaja textilis,4.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,5.2918696,-4.9120994,0.13460772,0.029392278,-0.39474934,0.4402578,,-12.136498,4.8826385,-1.5478284
SP|Q45Z11|Oxyuranus scutellatus scutellatus,Short neurotoxin,Elapidae,Oxyuranus,Oxyuranus scutellatus scutellatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.1805706,-4.6894217,-0.021606568,-0.002818105,-0.4631791,0.43178803,,-11.3004,5.0274143,-1.7518804
TR|R4FIZ2|Vermicella annulata,NA,Elapidae,Vermicella,Vermicella annulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.400889,-4.640354,-0.35742384,-0.013363216,-0.3699644,0.5184556,,-12.377354,5.708325,-1.7878393
SP|A7X4R5|Oxyuranus microlepidotus,Short neurotoxin,Elapidae,Oxyuranus,Oxyuranus microlepidotus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.023825,-4.7557507,-0.031197924,-0.028720556,-0.49036387,0.43065068,,-10.842706,5.2147326,-1.7393017
TR|F8J2G7|Drysdalia coronoides,NA,Elapidae,Drysdalia,Drysdalia coronoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6082397,-5.088354,-0.22296667,-0.77527905,0.03527867,0.8246857,,-9.325364,10.9607935,0.46058667
SP|F8J2G3|Drysdalia coronoides,Short neurotoxin,Elapidae,Drysdalia,Drysdalia coronoides,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.5050483,-5.455565,0.3761667,-0.013597086,-0.39286524,0.63298607,,-11.770948,8.861438,-3.7260656
SP|Q2VBN0|Ophiophagus hannah,Muscarinic,Elapidae,Ophiophagus,Ophiophagus hannah,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.879017,1.4300079,0.004810291,0.30564556,-0.36956522,-0.1805462,,-5.685027,-5.0126014,-2.9787204
SP|P01379|Laticauda semifasciata,Alpha-elapitoxin,Elapidae,Laticauda,Laticauda semifasciata,5.0,Long-chain,3FTx,NA,NA,NA,class1b,NA,NA,NA,NA,1.6164842,1.9357216,2.8951473,-0.13022389,-0.36308867,0.4571196,,7.4953575,3.9366357,-5.5468345
SP|Q90VW1|Laticauda semifasciata,Erabutoxin,Elapidae,Laticauda,Laticauda semifasciata,4.0,Short-chain,3FTx,NA,NA,NA,NA,Competitive antagonist,Nicotinic ACh receptor (nAChR),13.0,False,4.818938,-3.821024,-0.30543226,-0.093620256,-0.37575278,0.25485238,,-10.552422,3.3828142,0.5697817
SP|Q7T2I5|Laticauda semifasciata,Erabutoxin,Elapidae,Laticauda,Laticauda semifasciata,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.9253817,-3.7955594,-0.44778675,-0.112350024,-0.35813248,0.28423777,,-10.526316,3.463251,0.5769897
SP|P60775|Laticauda semifasciata,Erabutoxin,Elapidae,Laticauda,Laticauda semifasciata,4.0,Short-chain,3FTx,NA,NA,NA,NA,Competitive antagonist,Nicotinic ACh receptor (nAChR),13.0,True,4.9114637,-3.7730634,-0.44931784,-0.10060427,-0.39246872,0.2858309,,-10.47151,3.3997219,0.56000865
TR|R4G2Q5|Brachyurophis roperi,NA,Elapidae,Brachyurophis,Brachyurophis roperi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55853,-3.5677016,0.14444625,-0.009102171,-0.59255296,-0.023936281,,-7.519827,3.9902034,-3.274996
TR|R4FJG1|Brachyurophis roperi,NA,Elapidae,Brachyurophis,Brachyurophis roperi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.597556,-3.5045903,0.06538477,0.019046811,-0.6089613,-0.0753447,,-7.5659423,3.8699589,-3.2996953
SP|Q53B56|Ophiophagus hannah,Long neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,5.0,Long-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.636284,3.4677055,2.2505472,-0.118973166,-0.3242268,0.21854052,,10.278695,1.0446298,0.7663588
TR|A0A024AXD8|Micropechis ikaheca,NA,Elapidae,Micropechis,Micropechis ikaheca,NA,NA,NA,NA,NA,NA,class3b,NA,NA,NA,NA,2.3117719,5.0231285,2.8700957,-0.42675966,-0.09630723,0.28520653,,10.964222,5.0368495,4.716065
TR|A0A024AXH2|Micropechis ikaheca,NA,Elapidae,Micropechis,Micropechis ikaheca,NA,NA,NA,NA,NA,NA,class3b,NA,NA,NA,NA,1.7868278,4.727256,2.8913152,-0.2960464,-0.013044847,0.3262911,,11.192459,4.6198483,3.9393907
