identifier,name_infered_activity,family,genus,species,evolutionary_order,cystein_group,major_group,zhang_subfamily,zhang_toxinType,zhang_conformation,ritu_class,activity,receptor,groups,representative,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance,x_tsne,y_tsne,z_tsne
None|Anca_2|Anolis carolinensis,NA,Dactyloidae,Anolis,Anolis carolinensis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,3.229028,1.7010499,5.9501348,1.9715146,0.7694262,0.1552448,,10.184471,-3.2811587,-14.200604
None|Phci_15|Phascolarctos cinereus,NA,Phascolarctidae,Phascolarctos,Phascolarctos cinereus,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,3.8692353,2.7131279,6.9176044,0.5918856,0.8877997,-0.15796149,,11.74225,-4.633171,-7.695404
NCBI|Pste_5|Pseudonaja textilis,NA,Elapidae,Pseudonaja,Pseudonaja textilis,1.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,0.8130343,2.1791403,6.6413894,3.228951,0.40512156,0.11425666,,15.964255,4.959847,-12.789674
None|Xetr_2|Xenopus tropicalis,NA,Pipidae,Xenopus,Xenopus tropicalis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,5.2155056,3.3712308,7.15945,0.5561926,0.99648,0.19169247,,7.07184,-0.578792,-5.073991
None|Xetr4|Xenopus tropicalis,NA,Pipidae,Xenopus,Xenopus tropicalis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,2.210982,2.7617218,6.9212675,1.7840415,0.2857395,0.38247782,,12.301683,2.1818657,-10.647315
SP|P0DP57|Homo sapiens,NA,Hominidae,Homo,Homo sapiens,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,7.06318,8.199024,7.484049,0.84392416,0.069413,-0.047225323,,8.26454,2.9562294,15.923428
None|Oran3|Ornithorhynchus anatinus,NA,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,1.9715858,1.7336584,6.664949,2.9143074,0.5034802,0.2910853,,15.160234,-1.0765157,-14.716792
None|Alsi_3|Alligator sinensis,NA,Alligatoridae,Alligator,Alligator sinensis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,3.144221,2.1404915,6.3016,1.7881474,0.94443923,0.18762663,,11.772901,-3.304385,-12.859064
SP|Q6UXB3|Homo sapiens,Ly6,Hominidae,Homo,Homo sapiens,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,3.314789,2.0454526,6.2826667,1.621171,0.79449224,0.1617906,,10.881688,-3.353202,-12.333707
TR|A0A098LY67|Python regius,NA,Pythonidae,Python,Python regius,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.708927,8.749236,6.950066,0.6640448,-0.23617126,-0.07893066,,9.682429,2.7274072,15.696949
None|Nana_c1_1|Naja naja,NA,Elapidae,Naja,Naja naja,2.5,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,6.7865286,8.499903,7.2652745,0.7073117,-0.12283641,0.16710849,,9.527976,2.7544096,15.73535
None|Oran1|Ornithorhynchus anatinus,NA,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,2.9728336,1.7420343,6.095135,2.218696,0.84435034,0.21796927,,11.589974,-2.5071466,-13.871238
None|Vako10|Varanus komodoensis,NA,Varanidae,Varanus,Varanus komodoensis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,2.026637,3.0242708,5.904899,1.9884212,0.053115796,-0.29351723,,17.317675,2.0733666,-7.93602
SP|Q14210|Homo sapiens,Ly6,Hominidae,Homo,Homo sapiens,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,2.1370163,1.2369635,6.500469,3.3927727,0.656081,0.41828665,,15.23924,-2.217711,-16.540386
TR|B2BRR7|Austrelaps labialis,NA,Elapidae,Austrelaps,Austrelaps labialis,NA,NA,NA,NA,NA,NA,class1a,NA,NA,NA,NA,8.689238,3.2824485,6.0304003,-0.32613468,0.14099164,0.11986697,,1.2789228,10.298675,-3.8481371
SP|F5CPE2|Micrurus altirostris,3FTx,Elapidae,Micrurus,Micrurus altirostris,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,10.68348,7.826983,9.894107,-0.40225482,-0.25497112,-0.2637321,,-10.151215,-11.988726,1.3424379
SP|F5CPE0|Micrurus altirostris,3FTx,Elapidae,Micrurus,Micrurus altirostris,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,10.63279,7.6374087,9.441746,-0.7133666,0.09128699,0.035262547,,-9.94715,-11.572114,3.8542538
None|Alsi_9|Alligator sinensis,NA,Alligatoridae,Alligator,Alligator sinensis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,1.8480324,2.8082907,5.9867477,2.204744,-0.079680204,-0.1964979,,16.830877,2.437448,-8.589647
None|Xetr_6|Xenopus tropicalis,NA,Pipidae,Xenopus,Xenopus tropicalis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,1.5277942,2.0737395,6.7800536,3.4061656,0.3808332,0.4822906,,13.741883,2.1666155,-13.917017
None|Povi_1|Pogona vitticeps,NA,Agamidae,Pogona,Pogona vitticeps,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,2.0333443,1.9933876,6.4238915,2.8087282,0.15519519,0.10543737,,15.630016,-0.48556283,-13.780721
SP|P0DP58|Homo sapiens,Ly6,Hominidae,Homo,Homo sapiens,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,1.6024852,1.5695676,6.382912,4.801028,0.16241549,0.04560691,,15.902544,0.3514771,-17.389637
None|Povi_3|Pogona vitticeps,NA,Agamidae,Pogona,Pogona vitticeps,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,3.1952376,1.970902,6.011872,1.8152189,0.7382699,0.19420703,,10.791912,-2.3284142,-13.100514
NCBI|Pste_4|Pseudonaja textilis,NA,Elapidae,Pseudonaja,Pseudonaja textilis,1.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,3.2069588,1.9710405,5.8964243,2.0329695,0.595295,-0.0040539145,,9.648096,-1.8326832,-13.205573
NCBI|MICCO_IACJ01079854.1_22_141|Micrurus corallinus,NA,Elapidae,Micrurus,Micrurus corallinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.251909,6.1833057,11.965519,-0.42559654,0.06633955,0.7025643,,-10.342224,2.295077,-11.986991
NCBI|DENVI_GHPC01000716.1_C571_401|Dendroaspis viridis,NA,Elapidae,Dendroaspis,Dendroaspis viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.552009,4.0392976,8.707304,-1.1277385,0.51994634,-0.5543449,,-0.9940269,-4.0783653,-10.054381
NCBI|MICSU_IACN01111608.1_C349_215|Micrurus surinamensis,NA,Elapidae,Micrurus,Micrurus surinamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.283394,5.8139706,13.120371,-0.065302394,-0.07827175,0.7060733,,-21.646082,-1.7119071,-12.543449
NCBI|TANNI_GJFV01002421.1_70_255|Tantilla nigriceps,NA,Colubridae,Tantilla,Tantilla nigriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.454426,2.1528614,6.77895,-0.07638833,-0.032977313,-0.25083786,,14.129192,-15.812036,-1.0209715
NCBI|MICSP_IACM01022253.1_2_205|Micrurus spixii,NA,Elapidae,Micrurus,Micrurus spixii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.401795,7.4008436,11.883762,0.027098056,-0.23801148,0.16143408,,-14.738275,8.182619,-0.6681085
NCBI|MICLE_IACK01096229.1_C271_65|Micrurus lemniscatus lemniscatus,NA,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5472593,6.8900704,11.664601,-0.3783945,-0.053548936,0.40635136,,-13.266175,5.7984533,-4.362039
NCBI|MICLE_IACK01096260.1_C330_127|Micrurus lemniscatus lemniscatus,NA,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5743604,6.852969,11.656458,-0.33326238,-0.0854322,0.33058757,,-13.231295,5.819743,-4.3927193
NCBI|DENVI_GHPC01000122.1_C1190_987|Dendroaspis viridis,NA,Elapidae,Dendroaspis,Dendroaspis viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.846338,7.032749,11.774515,-0.33551103,-0.026840275,0.31410307,,-10.8713875,2.2342894,-2.3174033
NCBI|DENVI_GHPC01000912.1_C482_285|Dendroaspis viridis,NA,Elapidae,Dendroaspis,Dendroaspis viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.181729,6.6227403,11.722568,-0.46367985,-0.09268735,0.40064374,,-12.010189,1.7297509,-4.6823516
NCBI|DENVI_GHPC01000299.1_C401_210|Dendroaspis viridis,NA,Elapidae,Dendroaspis,Dendroaspis viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.704296,7.821559,9.397716,-0.214088,-0.0566715,-0.07452067,,-10.8251295,-6.079658,0.7363776
NCBI|ASPSC_GHOC01000728.1_C419_201|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.394716,2.9107826,5.93178,-0.07650143,-0.008880086,0.1520277,,-1.0546751,14.010272,-3.7293313
NCBI|NAJPH_GIJK01000671.1_C406_203|Naja philippinensis,NA,Elapidae,Naja,Naja philippinensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.015639,7.059869,12.070726,-0.3227052,0.05645911,0.560161,,-15.319757,2.8955305,-4.0406175
NCBI|NAJMO_GIJF01000206.1_C909_703|Naja nigricollis,NA,Elapidae,Naja,Naja nigricollis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.356509,6.878996,13.727621,-0.024613848,-0.10215475,0.50903606,,-23.008745,2.6666687,-2.1946795
NCBI|ASPSC_GHOC01000868.1_C426_214|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1223755,7.838867,7.5277762,0.44469196,-0.17087741,0.23819186,,6.0571575,7.3798723,10.73911
NCBI|WALAE_GIJO01002391.1_C377_165|Walterinnesia aegyptia,NA,Elapidae,Walterinnesia,Walterinnesia aegyptia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3607807,7.4786024,7.442863,0.30856386,-0.21296518,-0.057840347,,5.699224,7.187967,10.312278
NCBI|DENVI_GHPC01000776.1_C544_326|Dendroaspis viridis,NA,Elapidae,Dendroaspis,Dendroaspis viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8976917,7.7797046,7.3643584,0.37340236,-0.24861898,0.17320997,,7.308669,10.249623,9.970092
NCBI|ASPSC_GHOC01000196.1_C418_209|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64375,6.0929947,6.333353,-0.2057575,-0.18189314,-0.04298561,,1.7507108,5.671445,3.953363
NCBI|ASPSC_GHOC01002299.1_C248_45|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9500823,6.469776,6.5309076,0.09228712,0.0710407,-0.08947719,,3.956429,5.5072803,2.926796
NCBI|MICSP_IACM01022255.1_29_163|Micrurus spixii,NA,Elapidae,Micrurus,Micrurus spixii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8653846,5.250022,12.8728075,-0.2643719,-0.033636052,0.74739105,,-21.571346,-1.6215562,-12.563948
NCBI|NAJSU_GIJM01004065.1_C446_207|Naja subfulva,NA,Elapidae,Naja,Naja subfulva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3983035,6.90455,6.363673,-0.13579126,-0.18931371,0.011595601,,5.065353,7.1049995,6.5681148
SP|Q17RY6-2|Homo sapiens,NA,Hominidae,Homo,Homo sapiens,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,13.673927,2.8553216,9.660338,0.80197847,1.3813101,-0.24694978,,9.709134,-13.67269,-12.101888
NCBI|MICLE_IACI01080067.1_C243_43|Micrurus lemniscatus carvalhoi,NA,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5542927,7.387645,11.873799,-0.2880881,-0.17991848,0.34388185,,-14.5272255,5.926525,-2.960653
NCBI|MICSP_IACM01029730.1_3_206|Micrurus spixii,NA,Elapidae,Micrurus,Micrurus spixii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.492347,7.1119776,11.807893,-0.27776206,-0.014874485,0.39605314,,-13.997073,7.575964,-5.5079575
NCBI|THASI_GDKU01029485.1_88_309|Thamnophis sirtalis,NA,Colubridae,Thamnophis,Thamnophis sirtalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.325635,4.1212935,7.5194764,-0.48701093,0.3184775,0.1522092,,-2.7115726,5.1658115,-1.9305099
NCBI|MICCO_FL590938.1_47_247|Micrurus corallinus,NA,Elapidae,Micrurus,Micrurus corallinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.790604,3.8532593,6.4342933,-0.49525914,0.2192505,0.1424134,,6.438009,11.399658,-3.5077777
SP|P60311|Naja sputatrix,Cytotoxin,Elapidae,Naja,Naja sputatrix,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,14.332769,10.4782505,6.385001,0.0627454,-0.65115887,-0.30792543,,1.8178706,0.50409716,21.150412
NCBI|DENJA_GHPA01003914.1_C250_53|Dendroaspis jamesoni jamesoni,NA,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.722536,7.0143585,11.440899,-0.35308787,-0.33738697,0.13804467,,-10.416997,-1.6049601,-2.8721952
NCBI|DENVI_GHPC01001797.1_C357_163|Dendroaspis viridis,NA,Elapidae,Dendroaspis,Dendroaspis viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.19332,6.820509,12.04124,-0.2605016,-0.1792986,0.5640557,,-13.599925,1.7477605,-4.152028
NCBI|NAJSI_GIJL01002105.1_C250_44|Naja siamensis,NA,Elapidae,Naja,Naja siamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.07153,2.9998662,7.108832,-0.20108801,0.045580328,0.19430694,,-2.9130526,13.586893,-6.0894513
NCBI|DENVI_GHPC01001404.1_C400_188|Dendroaspis viridis,NA,Elapidae,Dendroaspis,Dendroaspis viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1796365,2.5100954,6.178052,-0.04020239,-0.09582476,0.05811759,,0.8375482,18.005583,-5.0372343
NCBI|TANNI_GJFV01002438.1_1_327|Tantilla nigriceps,NA,Colubridae,Tantilla,Tantilla nigriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.50655,1.649902,8.387292,-0.3125295,0.617195,-0.34408996,,4.6967,-17.412056,-6.9139805
NCBI|TANNI_GJFV01002409.1_1_333|Tantilla nigriceps,NA,Colubridae,Tantilla,Tantilla nigriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.466158,1.6187155,8.212584,-0.12892853,0.7691475,-0.55871135,,2.8460455,-16.798473,-7.201153
NCBI|TANNI_GJFV01002407.1_1_318|Tantilla nigriceps,NA,Colubridae,Tantilla,Tantilla nigriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.626917,1.4370786,8.55957,-0.17870341,0.72991186,-0.30307686,,5.2446647,-17.758446,-7.835599
NCBI|TANNI_GJFV01002410.1_1_321|Tantilla nigriceps,NA,Colubridae,Tantilla,Tantilla nigriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.199016,1.4085119,7.833582,-0.40966466,0.56701815,-0.2933035,,5.029339,-16.289648,-5.5617447
None|1223Boiga_|Boiga dendrophila gemmicincta,NA,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.440332,1.481896,6.6973667,-0.22242822,0.3758085,-0.62555844,,7.2955265,-17.36721,-0.47615838
None|1227Boiga_|Boiga dendrophila gemmicincta,NA,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.17102,1.5929286,6.5113683,-0.23445916,0.2818998,-0.6441248,,6.7551494,-17.152426,0.6356645
None|1225Boiga_|Boiga dendrophila gemmicincta,NA,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.235227,1.6494498,6.7799773,-0.22207996,0.33732134,-0.61900145,,7.112816,-17.183811,-0.4783133
None|1233Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.291198,1.5787932,6.566497,-0.24528867,0.24763966,-0.6631006,,6.1234717,-16.805262,0.2662649
None|1231Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.242366,1.390168,6.5115633,-0.24503015,0.24565436,-0.65058845,,5.762927,-17.362093,0.518481
None|1237Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.37568,1.6297888,6.6443763,-0.25833952,0.30052182,-0.6084083,,6.1140623,-17.616365,-0.18409142
None|1221Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.247043,1.2393235,6.99805,-0.29726475,0.42155662,-0.45331526,,5.887707,-17.022192,-2.3912468
None|1217Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.45998,1.3430091,7.0743465,-0.23849696,0.4801774,-0.44204932,,5.902926,-17.51049,-2.7793627
None|Thelotornis_mossambicanus_3FTx_01|Thelotornis mossambicanus,NA,Colubridae,Thelotornis,Thelotornis mossambicanus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.7065477,5.5225887,8.36227,-0.43366897,0.023010112,-0.10284395,,1.480548,0.269495,-3.6845057
TR|A0A346CI88|Spilotes sulphureus,NA,Colubridae,Spilotes,Spilotes sulphureus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.167701,6.32063,7.611571,-0.13171686,0.088479094,-0.0021484827,,6.072004,1.4997739,0.17239626
NCBI|NAJSI_GIJL01002357.1_C248_81|Naja siamensis,NA,Elapidae,Naja,Naja siamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8330226,8.904926,6.0419226,-0.06035174,-0.13708183,-0.006911321,,10.099034,3.012541,10.13953
NCBI|ASPSC_GHOC01001197.1_C406_203|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.405456,6.5146594,6.3442464,-0.3704432,-0.20317717,-0.34014666,,1.176184,-3.1427271,16.734715
NCBI|ASPSC_GHOC01000373.1_C401_153|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.932588,5.993718,7.460217,-0.5279268,-0.004511954,-0.047668047,,-0.65229315,-6.400116,-1.0098368
None|Xetr_9|Xenopus tropicalis,NA,Pipidae,Xenopus,Xenopus tropicalis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,2.9329603,2.3899422,6.8870487,1.5787243,0.5657685,0.18100984,,11.1370535,-2.1634932,-9.838788
None|Xetr_8|Xenopus tropicalis,NA,Pipidae,Xenopus,Xenopus tropicalis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,1.7704333,2.368722,6.900913,2.6444747,0.25658202,0.35117525,,13.099736,1.9698514,-12.944235
NCBI|NAJSU_GIJM01004954.1_C362_117|Naja subfulva,NA,Elapidae,Naja,Naja subfulva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.845608,5.6752167,7.3063135,-0.6649538,0.09899309,0.059560303,,-1.5948855,-6.712448,-0.8213426
NCBI|NAJHA_GHRV01000814.1_C597_352|Naja haje,NA,Elapidae,Naja,Naja haje,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.596561,6.2777667,7.0316763,-0.2403796,-0.07826445,-0.009388948,,-1.5538151,-6.7593665,0.0966155
SP|P01415|Naja haje haje,Weak toxin,Elapidae,Naja,Naja haje haje,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.950296,5.8050613,7.404228,-0.55091417,-0.031241873,-0.009145548,,-1.4127486,-6.6163154,-0.49011913
SP|P25676|Hemachatus haemachatus,Weak toxin,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.95991,5.4546385,7.6635976,-0.7381585,0.15798487,0.002494315,,-1.3247765,-6.488404,-1.0131729
NCBI|DENVI_GHPC01003542.1_C135_1|Dendroaspis viridis,NA,Elapidae,Dendroaspis,Dendroaspis viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.698518,3.6369085,7.336054,-0.8786579,0.54852355,-0.084435254,,-0.03151389,7.5865064,-8.132631
NCBI|MICLE_IACK01034484.1_3_128|Micrurus lemniscatus lemniscatus,NA,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.049992,5.0763226,12.612294,-0.5891367,-0.0618082,0.43310255,,-14.523526,4.6497235,-12.786137
NCBI|MICLE_IACK01122846.1_2_205|Micrurus lemniscatus lemniscatus,NA,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5660386,7.5368586,6.529542,-0.044580016,-0.15889807,0.07533271,,7.2831016,5.7333775,5.768497
NCBI|ASPSC_GHOC01000120.1_C395_189|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.203499,3.3977337,6.1735787,-0.6292865,0.24841811,0.10202488,6.33755549788475,-0.66541016,9.821317,-7.6320386
NCBI|MICSP_IACM01029668.1_3_191|Micrurus spixii,NA,Elapidae,Micrurus,Micrurus spixii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.962805,7.607387,12.187477,-0.028046839,-0.46388885,0.46633258,,-15.93637,5.5881248,0.18278301
NCBI|MICSP_IACM01029686.1_3_191|Micrurus spixii,NA,Elapidae,Micrurus,Micrurus spixii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9497013,7.5663137,12.124699,-0.28925362,-0.30691978,0.38432062,,-15.583929,5.208566,0.08096787
NCBI|MICSU_IACN01070786.1_C214_26|Micrurus surinamensis,NA,Elapidae,Micrurus,Micrurus surinamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.008504,6.125562,11.603436,-0.9109013,0.012465218,0.3376223,,-11.140644,5.5343337,-6.766478
None|Helicops_leopardinus_unigene312793|Helicops leopardinus,NA,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.5825286,5.70767,8.403153,-0.47017893,0.08272424,0.15778393,,-1.3994411,1.2437755,1.4175295
NCBI|ASPSC_GHOC01002308.1_C243_1|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9757543,7.0841966,13.243997,-0.02541239,-0.29107055,0.58751917,,-18.401997,2.5045362,-2.1620193
None|Helicops_leopardinus_unigene312792|Helicops leopardinus,NA,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.6756063,6.029069,8.421264,-0.306815,-0.051313806,-0.12288015,,0.044567782,-1.0416844,3.0834463
NCBI|TANNI_GJFV01002419.1_1_255|Tantilla nigriceps,NA,Colubridae,Tantilla,Tantilla nigriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0758023,7.426563,7.3532863,0.29573315,-0.22764678,-0.13355957,,8.075154,2.1448896,1.0583417
NCBI|TANNI_GJFV01002418.1_1_255|Tantilla nigriceps,NA,Colubridae,Tantilla,Tantilla nigriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6009192,5.98543,8.491007,-0.25141695,-0.1449585,-0.09495976,,2.3266985,-1.9597912,-2.9632952
NCBI|ASPSC_GHOC01000507.1_C460_218|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.067723,6.709052,13.62951,-0.1879633,-0.04213679,0.80848706,,-18.446617,-0.7813977,-4.0197816
NCBI|MICCO_FL591005.1_5_238|Micrurus corallinus,NA,Elapidae,Micrurus,Micrurus corallinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.337129,6.460169,11.594201,-0.9083955,0.09054524,0.30031654,,-8.627182,2.9346523,-10.492544
TR|A0A194ASE2|Micrurus tener,NA,Elapidae,Micrurus,Micrurus tener,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,9.504474,6.532724,11.782652,-0.6505855,-0.09164671,0.32665563,,-9.202017,2.4648485,-10.500218
NCBI|MICCO_IACJ01147547.1_C352_128|Micrurus corallinus,NA,Elapidae,Micrurus,Micrurus corallinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.554802,6.40741,11.319094,-0.8563622,0.027526887,0.27141726,,-8.232021,4.9888787,-7.284019
NCBI|XENME_JZ904948.1_7_246|Xenodon merremii,NA,Dipsadidae,Xenodon,Xenodon merremii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.960744,5.3458977,8.155902,0.02991149,0.21350779,0.392894,,5.7752132,-0.5297671,-4.394327
SP|P01474|Naja melanoleuca,Cytotoxin,Elapidae,Naja,Naja melanoleuca,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.795446,10.5821295,7.177698,0.4638721,-0.9794901,-0.40548268,,-0.9901771,-4.0120993,21.973587
